;idx;category;name;url;keywords;desc;desc_rapport;url_corrected;url_final;ydt_id;Label;timeset;isseed;seedrank;subscribercount;videocount;viewcount(100s);country;publishedat;daysactive
306;74;Société et éducation civique;Marketing Mania;https://www.youtube.com/channel/UCSmUdD2Dd_v5uqBuRwtEZug;Marketing-publicité-biais cognitifs;« La chaîne de la vente intelligente : Marketing – persuasion – storytelling – études de cas.»;;;https://www.youtube.com/channel/UCSmUdD2Dd_v5uqBuRwtEZug;UCSmUdD2Dd_v5uqBuRwtEZug;Marketing Mania;;yes;274;267654;87;115310;FR;2015-12-18T10:04:41.000Z;1396
307;73;Société et éducation civique;Marinette, femmes et féminisme;https://www.youtube.com/channel/UCcP3HpPMKiQHsj7qDzu3q6g;Féminisme-droits des femmes;;Des vidéos sur les droits des femmes par la journaliste Marine Périn.;;https://www.youtube.com/channel/UCcP3HpPMKiQHsj7qDzu3q6g;UCcP3HpPMKiQHsj7qDzu3q6g;Marinette — Femmes et féminisme;;yes;272;24652;17;5582;FR;2016-04-07T17:34:57.000Z;1285
308;85;Philosophie et esprit critique;Dany Caligula;https://www.youtube.com/channel/UCxJka_qnTVquoIL-PQV5POg;Philosophie générale-politique-Société-Doxa;;L’émission Doxa de la chaîne plus généraliste Dany Caligula :;;https://www.youtube.com/channel/UCxJka_qnTVquoIL-PQV5POg;UCxJka_qnTVquoIL-PQV5POg;DanyCaligula;;yes;227;118155;53;56078;FR;2011-04-17T13:50:25.000Z;3102
309;68;Société et éducation civique;Docteur Ripeur;https://www.youtube.com/channel/UCz22aBb91UYiY8oU9hTrPYg;Travail-Entreprise-Patronat;« La politique expliquée par un éboueur en carton. »;;;https://www.youtube.com/channel/UCz22aBb91UYiY8oU9hTrPYg;UCz22aBb91UYiY8oU9hTrPYg;Docteur Ripeur;;yes;275;2533;8;218;FR;2016-05-23T17:08:37.000Z;1239
310;52;Géographie et géopolitique;Géozone;https://www.youtube.com/channel/UCp6rG9KqxwsdwgVY1D2dqWA/featured;Géographie-démographie;« Bienvenu dans la Geozone !»;;;https://www.youtube.com/channel/UCp6rG9KqxwsdwgVY1D2dqWA/featured;UCp6rG9KqxwsdwgVY1D2dqWA;La Geozone;;yes;109;3913;55;2694;IO;2016-03-24T17:29:41.000Z;1299
311;82;Philosophie et esprit critique;Curiosity Catalyst;https://www.youtube.com/user/geoffreyspot;Zététique-esprit critique;« Salut à toi.»;;https://www.youtube.com/channel/UCg47pIhBRJbz52-ABnm0uxw;https://www.youtube.com/channel/UCg47pIhBRJbz52-ABnm0uxw;UCg47pIhBRJbz52-ABnm0uxw;Curiosity Catalyst;;yes;225;6261;4;841;FR;2007-01-16T23:47:36.000Z;4654
312;247;Audio-visuel, cinéma et jeu vidéo;Amazing Lucy;https://www.youtube.com/channel/UCVdlvOXPHiH4ySKSqfoQYhQ;Cinéma;« Cinéphile redoutable et critique de films qui ont des choses à dire. »;;;https://www.youtube.com/channel/UCVdlvOXPHiH4ySKSqfoQYhQ;UCVdlvOXPHiH4ySKSqfoQYhQ;Amazing Lucy;;yes;51;9624;21;1475;FR;2012-03-26T17:18:17.000Z;2758
313;229;Musique;L’opéra et ses zouz;https://www.youtube.com/channel/UCHL0yzuBvMDqY2DVoKep3EQ;Opéra-musique classique-voix;« Un opéra, quand tu le résumes, c'est comme les feux de l'amour. »;;;https://www.youtube.com/channel/UCHL0yzuBvMDqY2DVoKep3EQ;UCHL0yzuBvMDqY2DVoKep3EQ;L opéra et ses zouz;;yes;175;5253;47;1936;FR;2016-10-01T18:44:45.000Z;1108
314;245;Musique;Vled Tapas;https://www.youtube.com/user/LeSetBarre;Musicologie;« Le Set Barré est une série de vidéo traitant de la musique dans la pop culture. »;;https://www.youtube.com/channel/UCMkOKU7usWmqcpLDcWG9PtQ;https://www.youtube.com/channel/UCMkOKU7usWmqcpLDcWG9PtQ;UCMkOKU7usWmqcpLDcWG9PtQ;Vled Tapas;;yes;196;24261;61;6681;not set;2013-09-24T01:51:06.000Z;2211
315;218;Arts et histoire de l’art;Sos Art;https://www.youtube.com/channel/UCzi49Gp-XX9m5foHOWWGKeA;Art contemporain;« Bonjour à tous et bienvenue !»;;;https://www.youtube.com/channel/UCzi49Gp-XX9m5foHOWWGKeA;UCzi49Gp-XX9m5foHOWWGKeA;SOS ART;;yes;2;8773;58;2855;FR;2014-12-21T16:28:11.000Z;1758
316;241;Musique;SiFaSi'le;https://www.youtube.com/channel/UCwAwQeqM6bFwQ6kN6oqbxCQ;Composition-apprentissage-solfège;« Salut moi c'est Will !»;;;https://www.youtube.com/channel/UCwAwQeqM6bFwQ6kN6oqbxCQ;UCwAwQeqM6bFwQ6kN6oqbxCQ;SiFaSile;;yes;200;4669;53;1254;FR;2017-03-07T22:05:11.000Z;951
317;143;Physique-chimie et astronomie;Scilabus;https://www.youtube.com/user/scilabus;expérimentation sur des questions de la vie de tous les jours;« Scilabus est une chaine de vulgarisation scientifique où on se laisse guider par la curiosité. Expériences, découvertes et explications pour avoir un autre regard sur la science ! »;;https://www.youtube.com/channel/UCeR8BYZS7IHYjk_9Mh5JgkA;https://www.youtube.com/channel/UCeR8BYZS7IHYjk_9Mh5JgkA;UCeR8BYZS7IHYjk_9Mh5JgkA;Scilabus;;yes;255;137603;85;49194;CA;2013-09-12T02:36:57.000Z;2223
318;139;Physique-chimie et astronomie;Scicos;https://www.youtube.com/channel/UCIPAu43SNmPwqbjFmUYxLdg;Physique-Astronomie;« Bienvenue sur la chaîne de Vulgarisation Scientifique du nom de Scicos ! Vous trouverez sur cette chaîne des vidéos d'une durée inférieure à 5 minutes sur des points précis du cosmos pour un public débutant mais aussi avancé. »;;;https://www.youtube.com/channel/UCIPAu43SNmPwqbjFmUYxLdg;UCIPAu43SNmPwqbjFmUYxLdg;Scicos;;yes;254;6935;50;1274;FR;2015-11-18T10:42:07.000Z;1426
319;115;Mathématiques;Professeur Culture précieuse;https://www.youtube.com/channel/UCC_Uk-ByD_o3ZvsvRvHlX-A;Culture générale mathématique;« Bonjour amateurs de savoir inutile ! Bienvenu pour recevoir un peu de savoir mathématiques qui vous ferra briller en société. »;;;https://www.youtube.com/channel/UCC_Uk-ByD_o3ZvsvRvHlX-A;UCC_Uk-ByD_o3ZvsvRvHlX-A;Professeur Culture Précieuse;;yes;167;4678;68;2285;FR;2014-05-29T19:37:46.000Z;1964
320;126;Physique-chimie et astronomie;Jensky;https://www.youtube.com/channel/UCY7WOOsRoHAXSO4hhhAkVVQ;Physique-Astrophysique-Astronomie-Histoire des Sciences;« De tout sur la science : Conférence / Documentaire / Intervention scientifique. »;;;https://www.youtube.com/channel/UCY7WOOsRoHAXSO4hhhAkVVQ;UCY7WOOsRoHAXSO4hhhAkVVQ;Jensky;;yes;251;18406;72;7783;FR;2016-09-19T12:44:22.000Z;1120
321;133;Physique-chimie et astronomie;Le Sense of Wonder;https://www.youtube.com/channel/UCjsHDXUU3BjBCG7OaCbNDyQ;Astronomie-Astrophysique;« Une émission sur la Vie, l'Univers et le Reste... Mais surtout l'Univers. »;;;https://www.youtube.com/channel/UCjsHDXUU3BjBCG7OaCbNDyQ;UCjsHDXUU3BjBCG7OaCbNDyQ;Le Sense Of Wonder;;yes;250;128189;18;25704;not set;2015-05-21T06:28:30.000Z;1607
322;122;Physique-chimie et astronomie;Dimension;https://www.youtube.com/channel/UCiw_8x43hludK0PhuN9AJGg;Sciences-Physique-Chimie-Astronomie-Mathématiques;;Depuis 2015, la chaîne parle de sciences dites;;https://www.youtube.com/channel/UCiw_8x43hludK0PhuN9AJGg;UCiw_8x43hludK0PhuN9AJGg;DIMENSION;;yes;253;156333;12;32167;FR;2015-06-04T16:45:50.000Z;1593
323;124;Physique-chimie et astronomie;Experimentboy;https://www.youtube.com/user/experimentboyTV;Expérience-explosion-fabrication-mécanique-électronique;;Expériences et explosion dans un jardin !;https://www.youtube.com/channel/UCvGag7MyHR8H9oRm9iL9Ifw;https://www.youtube.com/channel/UCvGag7MyHR8H9oRm9iL9Ifw;UCvGag7MyHR8H9oRm9iL9Ifw;Experimentboy;;yes;258;795309;134;704105;FR;2012-10-12T23:01:40.000Z;2558
324;121;Physique-chimie et astronomie;Big Universe;https://www.youtube.com/channel/UC7aa3M8yLy0NRy4Lf1jJ5vg;Astronomie-astronautique;« Vidéaste amateur passionné d'espace et d'astronomie »;;;https://www.youtube.com/channel/UC7aa3M8yLy0NRy4Lf1jJ5vg;UC7aa3M8yLy0NRy4Lf1jJ5vg;Big Universe - Chaîne Espace et Astronomie;;yes;256;1120;63;235;BE;2011-09-18T17:04:35.000Z;2948
325;148;Physique-chimie et astronomie;We are Science;https://www.youtube.com/channel/UCjYuVL-F6Ce3rx_z83cXUmw;Physique, Astronomie;« Bienvenue sur la chaîne !»;;;https://www.youtube.com/channel/UCjYuVL-F6Ce3rx_z83cXUmw;UCjYuVL-F6Ce3rx_z83cXUmw;WeAreScience;;yes;257;1606;12;223;not set;2015-10-30T15:57:57.000Z;1445
326;51;Histoire;Télé-Crayon;https://www.youtube.com/channel/UCX2dIyMEQMWy3AQBlq1CYXQ;Histoire et géographie-Cartographie;« La chaîne YouTube qui veut traiter toute l'histoire de A à Z. Sur TéléCrayon vous trouverez une vidéo pour chacun des grands événements de l'histoire, car ici, le but est de raconter TOUTE l'histoire de manière superficielle.»;;;https://www.youtube.com/channel/UCX2dIyMEQMWy3AQBlq1CYXQ;UCX2dIyMEQMWy3AQBlq1CYXQ;TéléCrayon;;yes;111;80236;209;96709;FR;2012-09-02T17:48:40.000Z;2598
327;62;Société et éducation civique;Angle droit;https://www.youtube.com/channel/UC_KidpuCqhbvqZedgq2DPpA;Droit-études juridiques;« Perdu dans la jungle des arrêts du droit administratif, dans les limbes des décisions du Conseil Constitutionnel ou entre les différences entre les systèmes juridiques ? Pas de panique !»;;;https://www.youtube.com/channel/UC_KidpuCqhbvqZedgq2DPpA;UC_KidpuCqhbvqZedgq2DPpA;Angle Droit;;yes;280;16143;5;1686;FR;2015-09-08T22:14:35.000Z;1497
328;67;Société et éducation civique;Des médias presque parfaits;https://www.youtube.com/channel/UClqXzMdc8hCC6PWRTBSYfgg;Médias;« Des médias presque parfaits est la chaîne qui vous parle des médias, de tous les médias, pour les comprendre, les analyser, sans les juger.»;;;https://www.youtube.com/channel/UClqXzMdc8hCC6PWRTBSYfgg;UClqXzMdc8hCC6PWRTBSYfgg;Des Medias Presque Parfaits;;yes;279;4100;13;458;FR;2016-11-29T08:48:10.000Z;1049
329;59;Géographie et géopolitique;Utopia Universe;https://www.youtube.com/channel/UCCEnEn-a-1XI3VKMzvk2fSg;Urbanisme;« BIENVENUE A UTOPIA ! mon petit univers :) - la chaîne débute donc elle est encore peu fournie mais je compte me rattraper.»;;;https://www.youtube.com/channel/UCCEnEn-a-1XI3VKMzvk2fSg;UCCEnEn-a-1XI3VKMzvk2fSg;UTOPIA Univers;;yes;110;246;8;27;not set;2017-07-02T12:23:17.000Z;834
330;71;Société et éducation civique;Le Labo de la Légiste;https://www.youtube.com/channel/UCnalsHjhMJZ0CM0dQuunBww;Société-Politique-psychologie sociale;« Dissection, autopsie et mise en lumière des zones d'ombre de nos sociétés. »;;;https://www.youtube.com/channel/UCnalsHjhMJZ0CM0dQuunBww;UCnalsHjhMJZ0CM0dQuunBww;Le Labo de la Légiste;;yes;288;3292;28;685;FR;2017-07-10T14:12:45.000Z;826
331;69;Société et éducation civique;Fils de Pub;https://www.youtube.com/channel/UCOA6N3AUAr1Y5c9bShaM4Vw;Publicité-marketing-esprit critique;« Analyse critique et sarcastique des réclames qui habitent notre quotidien »;;;https://www.youtube.com/channel/UCOA6N3AUAr1Y5c9bShaM4Vw;UCOA6N3AUAr1Y5c9bShaM4Vw;Le Fils de Pub;;yes;289;7547;20;1172;not set;2014-10-09T12:03:43.000Z;1831
332;76;Société et éducation civique;On en parle… ou bien ?!;https://www.youtube.com/channel/UCIAT37ZEoaqdqXjR1aZsyeA;Questions de Société;« Nous vivons dans un monde WTFesque ! On en parle...ou bien ?! »;;;https://www.youtube.com/channel/UCIAT37ZEoaqdqXjR1aZsyeA;UCIAT37ZEoaqdqXjR1aZsyeA;On en parle..ou bien?!;;yes;278;1681;73;940;not set;2015-12-26T21:13:53.000Z;1388
333;61;Société et éducation civique;Accropolis;https://www.youtube.com/channel/UCqv_wXmLSFtTDA39HQaLssQ;politique;« Accropolis est une chaîne de vidéos innovante qui décrypte l’actualité politique française.»;;;https://www.youtube.com/channel/UCqv_wXmLSFtTDA39HQaLssQ;UCqv_wXmLSFtTDA39HQaLssQ;Accropolis;;yes;277;24825;254;5648;FR;2015-07-16T11:07:27.000Z;1551
334;54;Géographie et géopolitique;Hugo décrypte;https://www.youtube.com/channel/UCAcAnMF0OrCtUep3Y4M-ZPw;Géopolitique;« YouTube + l'actualité expliquée = HugoDécrypte »;;;https://www.youtube.com/channel/UCAcAnMF0OrCtUep3Y4M-ZPw;UCAcAnMF0OrCtUep3Y4M-ZPw;HugoDécrypte;;yes;107;310349;265;207182;FR;2015-11-19T19:48:59.000Z;1425
335;70;Société et éducation civique;Juris Planet;https://www.youtube.com/channel/UC8ZFaiEUQEdZyZkMQ4gcXLQ;Droit-Société;« Vous trouvez le droit compliqué ?»;;;https://www.youtube.com/channel/UC8ZFaiEUQEdZyZkMQ4gcXLQ;UC8ZFaiEUQEdZyZkMQ4gcXLQ;Juris Planet;;yes;285;6489;72;2440;FR;2015-10-30T12:53:56.000Z;1445
336;342;Psychologie;Va te faire suivre – psychologie;https://www.youtube.com/channel/UChFFI2gJFbOCRMapUxboIMA;Psychologie-psychopathologie-psychanalyse;« Va te faire suivre est une chaine de vulgarisation de concepts de psychologie clinique, de psychopathologie et de psychanalyse. La vulgarisation de ces concepts se base sur une culture plus ou moins geek. »;;;https://www.youtube.com/channel/UChFFI2gJFbOCRMapUxboIMA;UChFFI2gJFbOCRMapUxboIMA;Va te faire suivre - Psychologie;;yes;269;14920;58;3476;FR;2015-06-24T20:13:46.000Z;1573
337;348;Méthodologie;Scienticfiz;https://www.youtube.com/channel/UCIUbSRKVVOpWl_xB3soLU1g;Chaîne par des collégiens-mathématiques-Physique-philosophie-Société;« Vous aimez être surpris ? Vous êtes curieux de tout ? Découvrez les vidéos scientifiques réalisées au collège Henri Becquerel. »;;;https://www.youtube.com/channel/UCIUbSRKVVOpWl_xB3soLU1g;UCIUbSRKVVOpWl_xB3soLU1g;Scienticfiz;;yes;204;1606;78;1039;FR;2016-07-03T18:03:52.000Z;1198
338;339;Psychologie;Monna Weirdnesday;https://www.youtube.com/channel/UCS6tuOQGr3XH9MpN2HaUAxA/featured;Psychologie clinique-psychiatrie-Médecine;« En Nos Troubles, émissions sur les troubles psychiatriques. »;;;https://www.youtube.com/channel/UCS6tuOQGr3XH9MpN2HaUAxA/featured;UCS6tuOQGr3XH9MpN2HaUAxA;Monna Weirdnesday;;yes;265;955;5;198;FR;2016-05-22T08:10:28.000Z;1240
339;340;Psychologie;PsychoCouac;https://www.youtube.com/channel/UCsE6tdKFV2oSHFyDll72rWg;Psychologie générale-psychologie clinique;« Et plop !!! une chaîne qui va parler de la maladie mentale !!!! »;;;https://www.youtube.com/channel/UCsE6tdKFV2oSHFyDll72rWg;UCsE6tdKFV2oSHFyDll72rWg;PsykoCouac;;yes;266;37837;57;12941;FR;2014-10-26T22:03:04.000Z;1814
340;345;Méthodologie;Mathrix;https://www.youtube.com/channel/UCdH4RLzP9UIxV299clvj1rg;Motivation-conseil-révisions;« ACTIVE TON MODE MACHINE ! Cours de Maths,»;;;https://www.youtube.com/channel/UCdH4RLzP9UIxV299clvj1rg;UCdH4RLzP9UIxV299clvj1rg;Mathrix;;yes;205;354694;882;185198;FR;2015-02-04T00:23:17.000Z;1714
341;8;Lettres et littérature;Le Mock;https://www.youtube.com/channel/UC2XIqez2q8sk2bd8YcAok5Q;Littérature française-Littérature classique-concepts littéraires;« Le Mock est une émission de critiques de la littérature classique française. L'objectif, c'est un peu de la vulgarisation, c'est montrer que la littérature classique l'est pour une bonne raison. C'EST DE LA BALLE.»;;;https://www.youtube.com/channel/UC2XIqez2q8sk2bd8YcAok5Q;UC2XIqez2q8sk2bd8YcAok5Q;Le Mock;;yes;156;59823;76;22150;FR;2015-01-15T16:44:59.000Z;1733
342;11;Lettres et littérature;Les p'tites Leds;https://www.youtube.com/channel/UCKlALB5Gf4mxD1u47f2viqA;Théâtre;« Salut ! Nous, c'est les p'tites Leds, et on parle de théâtre. Au programme : découverte ou redécouverte d'auteurs, de metteurs en scènes, de pièces, de concepts, et tout plein d'autres trucs chouettes ! »;;;https://www.youtube.com/channel/UCKlALB5Gf4mxD1u47f2viqA;UCKlALB5Gf4mxD1u47f2viqA;Les ptites Leds;;yes;155;147;5;15;not set;2017-02-23T20:10:44.000Z;963
343;15;Lettres et littérature;Moun;https://www.youtube.com/user/SimonPierreMageau;Booktube-science-fiction-écriture;"« J'essaie de faire des critiques littéraires de bonne qualité et avec une bonne régularité. J'y arrive des fois. Des fois non. Et ça s'appelle ""Lire ou ne pas Lire"". »";;https://www.youtube.com/channel/UCe9R7vA0HkcRil8FyL5Zn8g;https://www.youtube.com/channel/UCe9R7vA0HkcRil8FyL5Zn8g;UCe9R7vA0HkcRil8FyL5Zn8g;Moun;;yes;145;4990;27;1617;FR;2011-09-30T16:53:25.000Z;2936
344;12;Lettres et littérature;L'Homme Littéraire;https://www.youtube.com/channel/UCkv82c0G9Qn1vUZ2mBcOn4A;Littérature classique-Littérature générale;;Revient sur des figures et des concepts littéraires, et décode des œuvres classiques.;;https://www.youtube.com/channel/UCkv82c0G9Qn1vUZ2mBcOn4A;UCkv82c0G9Qn1vUZ2mBcOn4A;L Homme Littéraire;;yes;146;13297;18;1941;FR;2015-04-15T18:42:13.000Z;1643
345;3;Lettres et littérature;L’arche;https://www.youtube.com/channel/UC-XaweTnPBhPM-2hbE6xCJQ;Poésie-Histoire de l’écriture;;Raconte les grandes épopées, l'histoire de l'écriture, le monde de l'édition, et la technique poétique.;;https://www.youtube.com/channel/UC-XaweTnPBhPM-2hbE6xCJQ;UC-XaweTnPBhPM-2hbE6xCJQ;L Arche;;yes;149;5927;58;2288;FR;2016-01-21T13:24:53.000Z;1362
346;16;Lettres et littérature;Nine Gorman;https://www.youtube.com/user/LesLecturesdeNiNe/featured;Booktube;;"Présente ses lectures du moment et ce qu'elle en a pensé ; des tops 10 / tops 5 assez intéressants : des interviews d'auteurs";https://www.youtube.com/channel/UCvpC3r6uMufMM5qb3c0QtDw;https://www.youtube.com/channel/UCvpC3r6uMufMM5qb3c0QtDw;UCvpC3r6uMufMM5qb3c0QtDw;Nine Gorman;;yes;150;77559;227;53246;FR;2013-03-30T23:23:53.000Z;2389
347;5;Lettres et littérature;La brigade du livre;https://www.youtube.com/channel/UCO-YDXoZJNVJFmF1UJ17rEw;Littérature générale;;Aborde plusieurs thèmes transversaux.;;https://www.youtube.com/channel/UCO-YDXoZJNVJFmF1UJ17rEw;UCO-YDXoZJNVJFmF1UJ17rEw;La Brigade du Livre;;yes;151;37617;38;7777;FR;2015-01-13T17:04:22.000Z;1735
348;2;Lettres et littérature;C’est pas un drame;https://www.youtube.com/channel/UCe4hvDqpoxbbDfw0vpEi9Ow;Théâtre;« Les rouages du Théâtre vous échappent ? C'est pas un drame.»;;;https://www.youtube.com/channel/UCe4hvDqpoxbbDfw0vpEi9Ow;UCe4hvDqpoxbbDfw0vpEi9Ow;C est pas un drame;;yes;148;324;2;82;FR;2016-05-01T08:37:27.000Z;1261
349;18;Lettres et littérature;Northern Rufio;https://www.youtube.com/channel/UCvFUHbJieL0AzVHHbgfhk7A;Manga;;Etude approfondie du monde du manga.;;https://www.youtube.com/channel/UCvFUHbJieL0AzVHHbgfhk7A;UCvFUHbJieL0AzVHHbgfhk7A;Northern Rufio;;yes;154;28160;46;11738;not set;2010-11-12T21:24:56.000Z;3258
